# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	67	6
+	47	3
+	68	6
+	46	3
+	93	19
+	82	4
+	78	4
+	89	12
+	50	2
+	86	2
+	91	15
+	77	7
+	73	4
+	60	2
+	74	6
+	71	4
+	45	1
+	79	5
+	63	3
+	69	2
+	70	1
+	56	1
+	40	1
+	58	1
+	290	1
+	43	1
+	292	1
+	49	1
+	48	1
+	75	1
-	260	99
-	190	139
-	262	103
-	273	92
-	205	138
-	259	116
-	210	143
-	184	135
-	133	90
-	278	89
-	277	90
-	249	108
-	270	120
-	180	116
-	103	40
-	141	100
-	219	116
-	254	135
-	148	96
-	131	81
-	206	115
-	214	127
-	217	146
-	105	31
-	119	56
-	187	137
-	136	93
-	230	121
-	213	122
-	177	143
-	274	89
-	140	95
-	189	139
-	204	121
-	200	137
-	135	80
-	149	112
-	154	109
-	191	122
-	261	103
-	78	5
-	199	119
-	203	133
-	281	100
-	120	55
-	255	103
-	183	126
-	236	110
-	151	110
-	198	129
-	237	102
-	144	90
-	157	122
-	221	124
-	196	123
-	182	133
-	232	130
-	104	36
-	253	104
-	227	109
-	109	51
-	101	32
-	252	105
-	226	115
-	231	128
-	242	119
-	128	50
-	194	127
-	159	107
-	250	94
-	202	146
-	132	80
-	167	122
-	155	93
-	179	117
-	178	146
-	176	124
-	158	94
-	172	115
-	282	96
-	197	148
-	244	130
-	246	127
-	209	130
-	228	115
-	166	128
-	245	104
-	72	5
-	192	127
-	241	100
-	235	118
-	266	98
-	220	140
-	272	100
-	243	118
-	124	70
-	111	41
-	188	126
-	257	124
-	165	126
-	287	77
-	284	90
-	162	112
-	175	159
-	212	141
-	116	54
-	224	115
-	145	103
-	147	116
-	275	103
-	82	10
-	247	120
-	127	83
-	129	66
-	153	124
-	207	135
-	280	94
-	146	97
-	201	131
-	137	97
-	123	58
-	163	124
-	229	114
-	283	123
-	215	124
-	289	75
-	164	126
-	233	120
-	160	114
-	195	131
-	222	125
-	181	142
-	240	104
-	93	17
-	225	121
-	211	126
-	115	43
-	276	102
-	186	146
-	70	3
-	125	68
-	139	99
-	285	98
-	134	97
-	239	115
-	279	119
-	156	103
-	161	103
-	268	90
-	130	70
-	263	95
-	118	56
-	169	132
-	99	17
-	97	26
-	256	126
-	143	74
-	234	101
-	174	114
-	126	61
-	171	132
-	170	126
-	168	129
-	152	107
-	121	62
-	86	9
-	288	97
-	173	131
-	216	113
-	185	146
-	142	88
-	138	63
-	67	2
-	264	98
-	251	100
-	223	135
-	248	118
-	265	102
-	267	102
-	100	33
-	218	121
-	91	17
-	258	127
-	238	123
-	102	32
-	271	88
-	269	102
-	208	126
-	71	2
-	94	18
-	106	40
-	286	85
-	122	63
-	112	49
-	193	124
-	107	38
-	108	47
-	90	21
-	66	3
-	113	42
-	110	44
-	150	101
-	117	43
-	61	4
-	79	6
-	80	4
-	96	26
-	98	14
-	92	18
-	85	9
-	88	13
-	69	4
-	114	57
-	81	3
-	87	16
-	291	2
-	52	2
-	53	3
-	77	5
-	89	9
-	45	1
-	58	2
-	95	13
-	57	2
-	56	2
-	42	2
-	46	1
-	83	12
-	54	1
-	68	3
-	74	3
-	295	1
-	65	2
-	59	3
-	64	1
-	38	1
-	76	3
-	60	3
-	73	3
-	31	1
-	37	1
-	84	2
-	43	1
-	292	1
-	39	1
