# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	205	64
-	112	524
-	135	386
-	165	206
-	162	227
-	90	378
-	121	474
-	180	137
-	94	458
-	139	346
-	65	274
-	213	53
-	175	141
-	103	561
-	91	346
-	89	356
-	142	361
-	178	129
-	137	350
-	183	119
-	173	160
-	126	486
-	204	49
-	101	569
-	98	489
-	160	251
-	153	278
-	119	535
-	100	534
-	102	535
-	124	494
-	55	259
-	82	317
-	144	349
-	88	327
-	93	428
-	109	593
-	63	260
-	78	267
-	150	314
-	92	414
-	190	100
-	61	245
-	73	288
-	140	362
-	115	506
-	106	595
-	74	338
-	134	378
-	67	278
-	149	271
-	111	544
-	216	39
-	203	49
-	60	238
-	99	520
-	147	285
-	193	79
-	130	452
-	136	394
-	143	295
-	146	296
-	177	142
-	84	285
-	172	169
-	127	437
-	133	421
-	232	20
-	117	575
-	233	29
-	161	225
-	128	454
-	138	365
-	38	86
-	81	298
-	125	454
-	116	536
-	104	557
-	141	348
-	87	328
-	62	252
-	167	173
-	96	482
-	156	219
-	158	225
-	107	512
-	131	486
-	118	503
-	75	321
-	222	37
-	80	292
-	148	281
-	68	297
-	110	600
-	186	125
-	49	171
-	268	7
-	196	63
-	209	39
-	129	443
-	163	194
-	42	132
-	105	593
-	56	241
-	54	223
-	151	251
-	58	218
-	41	123
-	170	167
-	219	35
-	97	464
-	157	239
-	86	319
-	71	265
-	114	534
-	123	454
-	187	112
-	70	283
-	145	339
-	113	534
-	185	100
-	122	482
-	132	419
-	241	19
-	206	49
-	57	209
-	195	87
-	274	3
-	171	166
-	95	484
-	48	157
-	45	145
-	255	14
-	50	193
-	202	62
-	39	93
-	72	293
-	85	314
-	258	9
-	44	170
-	210	53
-	164	189
-	28	9
-	217	34
-	155	251
-	64	232
-	46	169
-	200	64
-	152	273
-	120	486
-	69	308
-	228	24
-	154	230
-	237	24
-	199	75
-	66	286
-	256	9
-	59	230
-	77	293
-	52	187
-	249	16
-	83	331
-	159	220
-	218	18
-	182	126
-	53	192
-	51	200
-	76	312
-	191	77
-	179	115
-	184	138
-	176	149
-	223	41
-	188	95
-	47	182
-	79	298
-	214	44
-	32	38
-	198	77
-	220	29
-	211	60
-	181	130
-	253	12
-	174	174
-	226	32
-	275	3
-	168	175
-	35	51
-	197	89
-	257	8
-	166	170
-	231	22
-	40	106
-	207	50
-	37	70
-	43	118
-	212	49
-	201	73
-	272	3
-	248	11
-	229	20
-	34	53
-	288	4
-	36	59
-	30	23
-	246	10
-	194	87
-	254	8
-	236	17
-	215	37
-	192	82
-	221	24
-	224	37
-	263	5
-	33	40
-	239	19
-	278	7
-	238	17
-	230	19
-	227	22
-	240	11
-	262	4
-	31	24
-	266	8
-	261	5
-	267	6
-	208	50
-	235	20
-	284	4
-	247	10
-	269	7
-	29	12
-	285	4
-	234	20
-	251	11
-	26	8
-	245	10
-	276	4
-	260	12
-	264	7
-	244	7
-	289	2
-	250	9
-	273	3
-	225	27
-	243	9
-	24	1
-	287	2
-	27	4
-	252	8
-	25	2
-	265	6
-	270	7
-	259	6
-	283	5
-	271	5
-	242	6
-	279	1
-	277	4
-	280	3
-	282	2
-	281	1
-	286	1
