# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	147	116
-	131	114
-	158	126
-	76	41
-	248	98
-	149	131
-	187	107
-	136	99
-	247	93
-	199	115
-	173	126
-	203	115
-	154	118
-	104	88
-	139	118
-	181	136
-	228	107
-	201	114
-	253	97
-	220	102
-	128	109
-	146	102
-	235	106
-	175	115
-	178	121
-	97	83
-	179	105
-	169	94
-	101	83
-	186	128
-	108	97
-	133	111
-	83	60
-	256	95
-	259	85
-	242	99
-	105	78
-	52	4
-	129	102
-	249	106
-	118	98
-	244	124
-	208	112
-	135	106
-	245	94
-	87	70
-	115	92
-	257	104
-	150	105
-	233	105
-	153	125
-	161	118
-	222	110
-	184	106
-	138	106
-	165	100
-	209	107
-	196	110
-	219	100
-	254	96
-	163	134
-	110	95
-	238	97
-	85	59
-	99	75
-	123	127
-	197	119
-	152	120
-	88	69
-	215	105
-	193	118
-	200	108
-	241	103
-	232	118
-	260	2
-	237	94
-	63	23
-	126	103
-	151	119
-	120	103
-	81	54
-	61	22
-	92	72
-	218	101
-	155	118
-	194	111
-	207	112
-	141	114
-	172	110
-	204	132
-	159	116
-	212	101
-	205	96
-	217	114
-	73	40
-	143	119
-	98	65
-	66	26
-	134	119
-	54	11
-	157	116
-	74	42
-	64	23
-	67	25
-	239	119
-	82	49
-	230	95
-	130	102
-	216	104
-	48	7
-	224	105
-	122	119
-	95	66
-	90	62
-	246	100
-	102	84
-	80	53
-	168	112
-	214	102
-	100	78
-	166	98
-	72	46
-	106	80
-	59	19
-	31	2
-	84	73
-	93	74
-	70	24
-	55	11
-	77	58
-	57	15
-	60	18
-	62	21
-	71	31
-	58	16
-	78	51
-	46	2
-	45	5
-	65	28
-	50	4
-	53	7
-	49	5
-	40	9
-	43	2
-	37	1
-	56	6
-	38	3
-	51	4
-	47	4
-	32	2
-	41	1
-	44	1
