# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	119	165
-	264	112
-	247	103
-	105	170
-	139	191
-	242	121
-	135	181
-	171	213
-	183	193
-	185	181
-	220	138
-	129	217
-	231	147
-	59	12
-	212	153
-	137	230
-	209	183
-	187	190
-	108	154
-	116	166
-	158	184
-	213	134
-	195	202
-	287	59
-	282	67
-	141	187
-	278	66
-	208	159
-	207	146
-	286	79
-	211	158
-	170	201
-	176	212
-	232	113
-	182	198
-	221	136
-	196	164
-	134	193
-	138	217
-	270	93
-	84	40
-	153	220
-	115	171
-	268	88
-	86	46
-	127	189
-	279	79
-	87	56
-	257	94
-	251	121
-	288	88
-	151	214
-	274	83
-	64	15
-	92	70
-	194	188
-	249	115
-	235	125
-	226	143
-	188	167
-	96	85
-	255	132
-	88	67
-	169	211
-	280	74
-	205	175
-	112	158
-	156	207
-	199	162
-	160	206
-	51	7
-	101	133
-	79	47
-	216	150
-	144	237
-	173	191
-	178	177
-	214	145
-	145	199
-	281	86
-	72	28
-	230	146
-	126	190
-	222	126
-	204	154
-	91	83
-	136	232
-	168	218
-	202	153
-	284	81
-	81	36
-	283	82
-	238	117
-	60	10
-	184	207
-	114	179
-	229	116
-	206	147
-	140	223
-	271	103
-	90	63
-	113	151
-	103	141
-	150	201
-	259	98
-	82	44
-	175	196
-	110	163
-	289	83
-	250	120
-	228	137
-	80	40
-	166	214
-	186	177
-	223	154
-	97	106
-	128	181
-	239	129
-	78	32
-	253	110
-	189	175
-	277	87
-	245	124
-	233	121
-	275	86
-	77	30
-	93	87
-	95	92
-	210	154
-	53	10
-	261	86
-	263	96
-	256	109
-	52	4
-	66	23
-	73	24
-	83	29
-	75	21
-	98	104
-	240	129
-	94	82
-	252	111
-	50	6
-	56	7
-	71	26
-	68	30
-	57	9
-	61	13
-	62	19
-	89	72
-	55	6
-	76	24
-	69	25
-	74	29
-	54	8
-	47	3
-	49	4
-	58	11
-	67	24
-	63	8
-	45	5
-	41	2
-	48	5
-	46	1
-	43	1
-	34	1
-	39	1
-	33	1
-	292	1
-	42	1
-	290	1
