# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	67	148
-	172	243
-	173	239
-	139	444
-	107	504
-	126	501
-	149	354
-	121	501
-	150	374
-	136	476
-	74	174
-	165	258
-	151	352
-	130	455
-	124	468
-	61	130
-	135	427
-	159	316
-	108	473
-	163	319
-	137	423
-	148	368
-	113	476
-	100	467
-	166	268
-	122	486
-	81	170
-	48	66
-	201	117
-	117	502
-	111	487
-	120	473
-	57	130
-	89	277
-	157	345
-	91	247
-	205	105
-	158	321
-	179	239
-	193	159
-	118	533
-	97	418
-	128	492
-	140	418
-	46	63
-	156	381
-	251	25
-	203	129
-	164	298
-	90	265
-	145	377
-	123	452
-	132	422
-	106	469
-	134	434
-	209	90
-	171	253
-	211	85
-	86	232
-	109	462
-	131	454
-	174	252
-	110	463
-	80	188
-	199	118
-	66	145
-	54	96
-	112	473
-	154	369
-	155	326
-	177	238
-	96	355
-	143	353
-	190	176
-	196	136
-	182	212
-	76	180
-	234	53
-	119	505
-	243	38
-	105	453
-	176	211
-	125	484
-	160	313
-	40	46
-	115	474
-	188	195
-	84	211
-	184	175
-	103	436
-	144	359
-	92	291
-	197	130
-	146	417
-	65	137
-	64	172
-	79	208
-	219	73
-	141	372
-	222	73
-	127	466
-	60	133
-	99	405
-	53	95
-	200	137
-	263	14
-	215	82
-	47	73
-	93	307
-	183	190
-	70	162
-	191	180
-	162	269
-	98	389
-	214	96
-	63	126
-	185	182
-	73	138
-	169	239
-	168	262
-	88	245
-	55	111
-	261	26
-	189	185
-	202	124
-	207	105
-	287	12
-	44	58
-	195	141
-	71	183
-	50	81
-	83	191
-	95	355
-	180	196
-	72	166
-	68	146
-	208	93
-	212	101
-	147	381
-	87	245
-	227	62
-	153	345
-	59	107
-	288	7
-	142	409
-	192	167
-	236	56
-	228	65
-	38	27
-	78	187
-	223	81
-	178	235
-	210	99
-	235	50
-	133	475
-	181	206
-	242	33
-	170	269
-	186	164
-	244	38
-	35	23
-	152	381
-	43	66
-	85	202
-	241	41
-	262	19
-	253	32
-	225	50
-	42	54
-	213	98
-	77	178
-	204	105
-	229	69
-	226	60
-	238	35
-	240	34
-	246	26
-	62	132
-	283	13
-	217	87
-	75	173
-	218	92
-	198	140
-	267	20
-	232	48
-	221	67
-	194	138
-	49	79
-	216	77
-	45	64
-	220	82
-	175	233
-	268	18
-	252	28
-	41	43
-	51	78
-	237	54
-	266	26
-	69	172
-	187	179
-	56	127
-	260	31
-	239	45
-	264	20
-	281	20
-	52	105
-	224	57
-	206	106
-	289	8
-	231	48
-	248	33
-	249	30
-	230	43
-	250	29
-	270	9
-	34	17
-	36	11
-	245	32
-	247	39
-	254	24
-	276	14
-	258	29
-	39	30
-	275	11
-	33	9
-	265	19
-	233	44
-	255	28
-	37	16
-	280	15
-	273	20
-	271	13
-	257	19
-	286	7
-	256	30
-	259	29
-	269	10
-	274	11
-	284	7
-	30	2
-	277	12
-	32	5
-	282	11
-	279	8
-	278	9
-	31	5
-	272	10
-	28	3
-	285	8
-	27	2
-	29	4
-	26	1
-	25	2
