# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	276	4
+	227	25
+	259	8
+	262	7
+	258	7
+	245	9
+	243	11
+	285	2
+	25	2
+	269	6
+	248	8
+	28	4
+	265	6
+	232	15
+	26	2
+	256	13
+	250	7
+	268	4
+	284	7
+	264	4
+	273	1
+	280	2
+	263	4
+	270	6
+	283	2
+	289	2
+	272	4
+	281	4
+	288	1
+	267	2
-	109	557
-	100	499
-	124	487
-	120	500
-	188	101
-	119	520
-	71	277
-	106	530
-	114	556
-	110	526
-	146	326
-	133	457
-	193	100
-	128	434
-	97	507
-	145	346
-	105	568
-	191	110
-	86	351
-	131	429
-	69	274
-	101	534
-	122	473
-	45	131
-	157	266
-	116	555
-	108	474
-	137	384
-	91	340
-	117	531
-	121	453
-	118	486
-	173	165
-	48	153
-	95	382
-	79	283
-	84	319
-	58	196
-	138	383
-	115	529
-	104	525
-	132	440
-	127	436
-	177	145
-	65	276
-	96	473
-	76	284
-	81	338
-	43	107
-	129	416
-	80	283
-	158	251
-	42	91
-	87	338
-	123	461
-	67	275
-	66	269
-	62	244
-	199	75
-	179	162
-	141	368
-	136	443
-	93	465
-	143	357
-	92	413
-	89	346
-	134	414
-	139	416
-	195	75
-	59	223
-	102	542
-	94	455
-	78	288
-	144	350
-	135	416
-	75	256
-	125	466
-	63	247
-	180	149
-	111	582
-	99	459
-	107	550
-	192	101
-	103	501
-	73	286
-	220	45
-	182	147
-	140	391
-	176	160
-	130	419
-	154	272
-	47	164
-	152	285
-	112	552
-	72	294
-	74	263
-	167	201
-	77	266
-	163	220
-	70	266
-	113	540
-	85	310
-	147	345
-	151	296
-	51	175
-	160	241
-	57	223
-	156	278
-	142	376
-	149	328
-	212	57
-	184	110
-	82	309
-	198	77
-	44	126
-	68	265
-	234	25
-	197	73
-	40	89
-	54	193
-	162	238
-	150	303
-	181	138
-	90	358
-	172	182
-	205	57
-	159	251
-	183	130
-	53	190
-	213	52
-	165	207
-	164	217
-	153	287
-	186	122
-	206	51
-	171	176
-	221	31
-	161	199
-	55	200
-	126	441
-	211	43
-	175	175
-	64	242
-	168	212
-	30	16
-	203	73
-	98	475
-	170	193
-	190	122
-	50	164
-	243	14
-	166	200
-	196	65
-	216	37
-	169	190
-	37	46
-	225	28
-	230	31
-	218	43
-	178	158
-	52	164
-	88	308
-	49	156
-	207	53
-	219	43
-	60	228
-	56	190
-	275	4
-	83	292
-	155	280
-	214	41
-	208	68
-	61	233
-	224	44
-	246	12
-	222	34
-	148	282
-	46	121
-	33	30
-	31	8
-	174	167
-	187	108
-	41	84
-	185	137
-	204	63
-	227	30
-	189	107
-	228	32
-	39	69
-	239	20
-	248	14
-	237	19
-	226	33
-	277	2
-	242	21
-	202	58
-	35	32
-	201	71
-	232	20
-	34	24
-	38	72
-	229	22
-	36	46
-	247	14
-	235	25
-	223	23
-	217	45
-	244	18
-	200	61
-	233	20
-	252	8
-	194	85
-	209	58
-	241	15
-	210	42
-	238	19
-	250	9
-	279	5
-	278	8
-	276	2
-	262	3
-	240	24
-	263	7
-	269	7
-	256	9
-	231	28
-	288	2
-	254	10
-	257	11
-	32	19
-	245	13
-	215	38
-	29	7
-	267	3
-	264	4
-	280	4
-	236	18
-	251	18
-	268	5
-	265	3
-	26	2
-	260	6
-	259	12
-	270	6
-	283	3
-	27	6
-	258	4
-	287	2
-	273	6
-	282	3
-	286	3
-	261	4
-	272	3
-	271	3
-	255	7
-	28	3
-	253	13
-	249	10
-	289	5
-	274	3
-	266	3
-	285	2
-	281	2
-	284	1
