# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	77	115
-	83	118
-	201	113
-	237	44
-	74	96
-	235	42
-	182	204
-	222	73
-	91	240
-	61	66
-	210	76
-	250	21
-	89	204
-	227	51
-	209	87
-	63	67
-	277	10
-	219	64
-	213	77
-	278	7
-	81	118
-	173	234
-	69	91
-	72	90
-	225	45
-	40	15
-	221	69
-	62	86
-	246	28
-	194	134
-	212	88
-	42	31
-	71	105
-	67	88
-	80	122
-	86	193
-	78	128
-	232	47
-	57	77
-	258	23
-	261	18
-	46	43
-	274	10
-	215	73
-	236	39
-	34	14
-	229	53
-	66	88
-	285	8
-	272	9
-	207	88
-	48	52
-	238	37
-	253	23
-	47	41
-	44	40
-	32	6
-	240	28
-	224	65
-	289	2
-	245	34
-	234	31
-	230	39
-	54	57
-	280	9
-	287	9
-	43	26
-	217	76
-	244	27
-	36	18
-	283	5
-	279	12
-	251	24
-	254	29
-	255	15
-	252	15
-	38	22
-	242	34
-	286	7
-	288	5
-	260	18
-	259	21
-	270	8
-	282	6
-	264	11
-	275	9
-	271	14
-	267	13
-	41	30
-	268	7
-	281	7
-	284	6
-	273	8
-	35	10
-	269	12
-	228	44
-	276	9
-	31	4
-	33	4
-	30	3
-	27	2
