# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	63	130
+	64	142
+	77	190
+	89	255
+	227	56
+	249	27
+	285	8
+	185	202
+	262	27
+	258	24
+	99	416
+	230	55
+	55	120
+	224	58
+	199	129
+	220	76
+	168	238
+	237	53
+	236	40
+	204	113
+	229	48
+	277	9
+	36	20
+	244	36
+	61	130
+	272	11
+	283	8
+	233	48
+	282	10
+	228	58
+	232	52
+	245	36
+	45	71
+	222	58
+	235	36
+	247	37
+	234	41
+	41	37
+	260	10
+	256	28
+	264	13
+	218	79
+	284	11
+	34	11
+	33	17
+	265	19
+	289	8
+	259	19
+	271	18
+	255	24
+	274	14
+	252	15
+	240	31
+	251	23
+	263	16
+	32	5
+	248	21
+	286	11
+	243	39
+	288	9
+	281	14
+	280	11
+	267	14
+	30	1
+	287	4
+	268	16
+	279	6
+	29	2
+	275	11
+	26	2
+	27	4
+	28	4
+	31	4
-	66	127
-	108	513
-	172	237
-	109	491
-	197	131
-	160	305
-	185	175
-	121	497
-	218	82
-	126	468
-	186	180
-	93	291
-	112	510
-	184	183
-	151	380
-	120	526
-	139	433
-	71	155
-	140	427
-	134	442
-	88	238
-	193	135
-	100	459
-	261	21
-	163	295
-	154	323
-	207	107
-	132	478
-	144	397
-	125	473
-	69	163
-	89	214
-	122	508
-	101	419
-	143	406
-	141	462
-	116	491
-	169	250
-	180	235
-	47	91
-	175	217
-	107	496
-	136	451
-	149	379
-	158	291
-	86	215
-	238	44
-	147	374
-	192	162
-	142	431
-	129	479
-	65	152
-	54	90
-	90	236
-	55	125
-	162	286
-	168	264
-	60	122
-	80	148
-	135	440
-	217	72
-	127	498
-	128	463
-	155	334
-	171	254
-	156	315
-	106	490
-	99	415
-	203	126
-	76	147
-	194	135
-	187	190
-	254	22
-	189	167
-	110	504
-	119	549
-	130	456
-	94	340
-	146	425
-	159	296
-	105	471
-	137	439
-	196	143
-	42	51
-	111	493
-	92	302
-	68	155
-	153	384
-	118	500
-	59	141
-	174	213
-	213	96
-	133	455
-	123	460
-	173	220
-	77	163
-	117	497
-	96	392
-	258	26
-	74	176
-	83	196
-	148	346
-	124	496
-	191	154
-	170	256
-	145	400
-	98	406
-	245	29
-	63	129
-	201	110
-	150	338
-	81	159
-	97	373
-	157	310
-	113	517
-	209	94
-	177	195
-	198	154
-	243	41
-	188	173
-	103	454
-	95	352
-	225	56
-	161	316
-	224	56
-	104	467
-	181	191
-	176	245
-	152	348
-	252	29
-	165	269
-	82	171
-	35	29
-	138	443
-	31	7
-	49	98
-	84	174
-	91	266
-	131	484
-	167	255
-	102	434
-	46	62
-	208	88
-	284	6
-	248	34
-	179	202
-	195	128
-	221	61
-	234	52
-	164	301
-	48	97
-	44	73
-	178	230
-	286	10
-	215	70
-	43	55
-	204	110
-	220	82
-	206	107
-	115	488
-	85	213
-	200	94
-	52	121
-	226	43
-	229	58
-	72	139
-	58	114
-	79	165
-	62	108
-	182	208
-	166	268
-	53	102
-	57	123
-	222	63
-	216	81
-	228	55
-	78	158
-	87	213
-	202	105
-	73	141
-	190	165
-	251	30
-	237	31
-	50	102
-	39	34
-	214	85
-	64	149
-	241	35
-	183	182
-	75	149
-	67	145
-	210	102
-	219	81
-	114	518
-	211	95
-	205	117
-	61	122
-	56	119
-	227	75
-	40	38
-	212	93
-	255	31
-	250	28
-	236	34
-	36	25
-	263	23
-	30	6
-	223	62
-	240	40
-	233	55
-	37	24
-	199	132
-	276	11
-	34	14
-	70	146
-	268	19
-	281	8
-	260	19
-	269	19
-	45	61
-	273	13
-	256	25
-	257	26
-	239	38
-	38	29
-	259	27
-	51	88
-	247	32
-	27	1
-	253	20
-	232	50
-	262	17
-	231	31
-	230	60
-	282	13
-	275	17
-	277	10
-	41	50
-	264	19
-	242	46
-	274	11
-	246	28
-	244	38
-	283	11
-	32	8
-	267	21
-	285	10
-	270	11
-	235	38
-	249	31
-	26	1
-	272	19
-	278	6
-	33	9
-	265	19
-	28	4
-	289	9
-	266	17
-	288	11
-	280	11
-	271	18
-	287	8
-	279	10
-	290	1
-	25	1
