# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	82	148
-	132	470
-	143	396
-	244	29
-	110	564
-	60	85
-	43	28
-	177	209
-	194	126
-	174	231
-	113	549
-	105	599
-	125	509
-	93	339
-	52	54
-	240	30
-	173	240
-	211	85
-	264	16
-	147	413
-	115	589
-	160	304
-	148	375
-	171	243
-	49	47
-	129	514
-	176	216
-	123	540
-	121	555
-	159	317
-	99	486
-	167	265
-	152	369
-	138	468
-	65	79
-	168	220
-	96	440
-	178	197
-	151	353
-	56	73
-	196	124
-	63	84
-	256	17
-	86	178
-	61	81
-	195	123
-	170	231
-	51	50
-	92	331
-	169	250
-	205	99
-	180	223
-	161	270
-	188	170
-	81	119
-	253	35
-	100	485
-	145	419
-	87	202
-	135	460
-	134	469
-	210	94
-	187	139
-	185	188
-	223	71
-	198	112
-	202	90
-	212	78
-	189	156
-	91	263
-	158	306
-	89	195
-	274	10
-	197	112
-	74	126
-	225	68
-	44	37
-	191	149
-	224	42
-	144	440
-	72	116
-	64	105
-	209	90
-	221	67
-	206	100
-	172	236
-	203	101
-	201	86
-	31	4
-	268	18
-	79	133
-	262	8
-	193	144
-	57	74
-	233	25
-	69	85
-	179	186
-	67	93
-	248	19
-	222	47
-	226	50
-	46	42
-	286	10
-	238	32
-	231	39
-	220	58
-	204	96
-	76	108
-	192	129
-	36	10
-	41	21
-	54	50
-	236	36
-	217	87
-	62	80
-	45	35
-	228	40
-	266	18
-	227	52
-	207	97
-	50	43
-	218	71
-	59	89
-	258	18
-	229	46
-	199	108
-	216	78
-	84	154
-	37	13
-	269	9
-	239	39
-	78	146
-	254	20
-	285	5
-	237	34
-	235	39
-	275	4
-	47	41
-	230	46
-	234	44
-	66	88
-	242	28
-	241	27
-	213	62
-	232	42
-	71	87
-	257	16
-	40	30
-	247	23
-	260	20
-	250	20
-	35	9
-	263	8
-	42	16
-	252	27
-	48	52
-	249	21
-	39	14
-	289	8
-	38	14
-	265	12
-	273	7
-	276	14
-	280	10
-	272	11
-	279	12
-	287	3
-	278	8
-	270	8
-	282	12
-	283	5
-	245	21
-	267	14
-	281	7
-	284	8
-	251	24
-	27	2
-	33	4
-	277	11
-	259	19
-	32	2
-	261	12
-	28	1
-	34	8
-	288	4
-	29	2
-	30	2
-	26	1
-	25	1
