# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	78	564
-	147	182
-	63	262
-	109	481
-	32	14
-	145	230
-	45	66
-	46	86
-	191	59
-	143	207
-	132	305
-	136	295
-	108	502
-	107	510
-	218	22
-	112	484
-	51	90
-	178	98
-	243	8
-	164	143
-	179	90
-	188	75
-	158	166
-	193	61
-	200	52
-	83	551
-	195	64
-	181	99
-	144	236
-	93	562
-	184	93
-	166	141
-	161	161
-	162	139
-	30	16
-	163	120
-	52	104
-	172	105
-	40	39
-	210	33
-	156	155
-	55	134
-	198	50
-	257	12
-	186	80
-	217	32
-	202	46
-	154	163
-	228	20
-	207	31
-	209	45
-	189	81
-	201	41
-	196	49
-	58	176
-	47	80
-	204	37
-	182	94
-	48	102
-	216	31
-	25	3
-	171	111
-	194	50
-	169	131
-	185	77
-	150	208
-	245	10
-	206	32
-	256	11
-	212	33
-	247	12
-	34	18
-	233	14
-	39	50
-	168	118
-	190	65
-	165	150
-	223	31
-	44	66
-	253	9
-	232	24
-	28	6
-	222	30
-	244	14
-	187	60
-	36	30
-	214	45
-	224	24
-	234	15
-	236	19
-	199	46
-	230	20
-	41	52
-	227	17
-	29	9
-	238	14
-	197	56
-	215	26
-	250	11
-	254	8
-	37	27
-	225	26
-	213	25
-	221	25
-	219	21
-	231	13
-	226	26
-	33	12
-	235	7
-	259	7
-	241	17
-	237	9
-	31	9
-	242	11
-	220	22
-	248	12
-	208	25
-	229	15
-	27	3
-	240	12
-	246	6
-	249	9
-	258	8
-	251	8
-	260	1
