# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	277	10
+	236	33
+	219	45
+	240	20
+	39	39
+	37	23
+	256	19
+	257	13
+	286	7
+	267	11
+	248	22
+	250	16
+	258	16
+	249	26
+	29	8
+	268	7
+	242	25
+	280	2
+	275	9
+	245	24
+	271	5
+	281	4
+	30	5
+	279	6
+	285	2
+	288	4
+	276	5
+	28	2
+	262	8
+	265	6
+	290	1
+	287	2
+	273	3
+	289	2
+	25	1
+	27	1
-	84	221
-	119	568
-	139	417
-	87	230
-	94	378
-	137	419
-	111	570
-	123	485
-	128	479
-	149	364
-	88	282
-	188	126
-	100	493
-	156	270
-	131	459
-	259	12
-	115	549
-	168	255
-	67	171
-	144	375
-	132	434
-	89	283
-	110	572
-	249	26
-	79	200
-	121	520
-	51	118
-	96	444
-	108	533
-	184	161
-	140	425
-	203	92
-	103	509
-	93	372
-	153	347
-	122	537
-	107	549
-	48	97
-	186	127
-	74	178
-	146	376
-	53	105
-	126	555
-	136	469
-	117	540
-	154	305
-	160	308
-	135	433
-	185	163
-	143	393
-	50	109
-	69	169
-	145	390
-	91	295
-	113	567
-	125	496
-	173	204
-	225	41
-	85	219
-	142	430
-	97	454
-	101	528
-	55	98
-	205	86
-	127	542
-	138	460
-	72	174
-	130	454
-	104	533
-	235	25
-	112	586
-	210	70
-	162	271
-	148	411
-	187	141
-	95	391
-	147	381
-	82	209
-	150	358
-	124	553
-	114	568
-	49	104
-	174	203
-	152	331
-	141	375
-	45	82
-	223	59
-	56	136
-	106	563
-	161	301
-	281	2
-	155	319
-	157	300
-	165	231
-	54	130
-	47	101
-	202	89
-	163	270
-	179	207
-	116	517
-	180	171
-	118	525
-	158	308
-	46	75
-	129	503
-	75	178
-	260	14
-	98	458
-	105	557
-	90	301
-	238	34
-	109	579
-	42	62
-	62	152
-	71	178
-	68	165
-	99	513
-	183	170
-	64	143
-	192	118
-	204	85
-	193	131
-	65	156
-	164	240
-	176	207
-	66	168
-	52	105
-	178	178
-	177	210
-	219	57
-	167	240
-	276	8
-	212	61
-	216	55
-	170	236
-	133	474
-	209	68
-	189	136
-	38	34
-	58	131
-	197	101
-	78	204
-	70	171
-	159	279
-	172	227
-	195	110
-	34	28
-	194	116
-	36	28
-	201	95
-	134	452
-	241	19
-	120	511
-	92	312
-	80	186
-	190	111
-	41	54
-	40	58
-	228	42
-	83	229
-	211	75
-	196	92
-	254	20
-	257	11
-	220	47
-	37	39
-	151	343
-	221	49
-	102	503
-	76	199
-	169	220
-	231	39
-	239	23
-	175	190
-	200	99
-	60	158
-	59	136
-	232	40
-	182	162
-	171	238
-	199	103
-	215	60
-	73	178
-	77	193
-	244	27
-	181	185
-	57	141
-	282	5
-	265	11
-	81	190
-	267	14
-	227	41
-	222	63
-	166	227
-	213	60
-	43	63
-	191	133
-	224	48
-	86	240
-	266	12
-	234	37
-	44	84
-	277	6
-	63	166
-	207	69
-	246	26
-	61	130
-	217	57
-	198	94
-	240	20
-	269	9
-	214	62
-	208	79
-	245	17
-	25	3
-	242	29
-	226	44
-	230	34
-	237	20
-	258	22
-	206	85
-	274	12
-	279	13
-	263	17
-	280	11
-	218	56
-	250	18
-	273	10
-	229	46
-	32	15
-	284	6
-	251	15
-	233	23
-	253	10
-	39	44
-	278	7
-	248	21
-	236	27
-	247	20
-	286	6
-	262	13
-	243	18
-	35	20
-	33	11
-	252	17
-	256	12
-	268	10
-	275	8
-	30	11
-	285	7
-	270	12
-	31	9
-	289	2
-	29	5
-	287	5
-	271	7
-	264	5
-	255	11
-	283	2
-	261	9
-	288	2
-	27	3
-	26	2
-	272	11
-	28	2
