# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	198	114
+	90	22
+	93	28
+	201	102
+	273	91
+	139	110
+	147	103
+	285	100
+	236	114
+	60	3
+	246	105
+	270	106
+	149	101
+	263	111
+	153	113
+	261	101
+	171	120
+	219	120
+	213	112
+	232	127
+	287	85
+	117	65
+	265	97
+	132	89
+	75	9
+	95	27
+	284	98
+	88	20
+	151	107
+	276	76
+	108	57
+	169	106
+	166	119
+	237	125
+	71	7
+	92	23
+	266	113
+	251	107
+	289	93
+	115	63
+	103	40
+	204	90
+	279	106
+	85	15
+	101	37
+	126	76
+	226	91
+	175	115
+	68	5
+	118	88
+	70	3
+	191	110
+	152	103
+	81	6
+	61	8
+	72	5
+	79	5
+	290	1
+	86	18
+	69	4
+	83	12
+	100	43
+	34	1
+	98	42
+	78	7
+	67	6
+	55	5
+	36	1
+	48	4
+	51	1
+	62	2
+	82	10
+	76	9
+	49	1
+	59	4
+	46	2
+	77	2
+	43	1
+	84	13
+	42	1
+	57	2
+	74	4
+	38	1
+	45	1
+	65	2
+	80	12
+	58	5
+	66	5
+	63	3
+	54	1
+	64	6
+	32	1
+	56	1
+	50	1
+	39	1
+	52	1
-	183	112
-	257	97
-	141	118
-	117	66
-	244	107
-	162	124
-	156	147
-	205	115
-	208	112
-	143	119
-	179	120
-	112	62
-	233	118
-	161	121
-	228	115
-	127	84
-	212	118
-	203	124
-	206	126
-	148	106
-	217	112
-	264	91
-	180	141
-	252	103
-	241	96
-	201	108
-	213	125
-	191	110
-	249	110
-	193	107
-	263	105
-	285	89
-	286	97
-	159	115
-	186	139
-	154	110
-	223	102
-	266	93
-	100	43
-	239	112
-	230	128
-	164	119
-	258	88
-	227	112
-	273	97
-	146	123
-	135	100
-	175	126
-	132	78
-	195	121
-	174	113
-	158	117
-	231	102
-	188	109
-	119	68
-	121	79
-	289	84
-	277	95
-	152	123
-	118	80
-	171	128
-	178	147
-	166	121
-	109	73
-	137	84
-	242	132
-	113	66
-	150	116
-	221	109
-	142	90
-	216	115
-	288	83
-	160	115
-	271	119
-	248	106
-	255	87
-	147	100
-	279	96
-	237	130
-	155	108
-	240	107
-	219	114
-	134	118
-	220	132
-	261	98
-	229	103
-	144	120
-	246	98
-	234	94
-	284	85
-	202	112
-	185	104
-	260	98
-	145	126
-	84	9
-	78	8
-	215	124
-	204	118
-	120	78
-	214	126
-	265	91
-	104	56
-	218	122
-	259	92
-	153	133
-	197	108
-	282	93
-	122	85
-	280	99
-	287	95
-	129	102
-	101	35
-	105	45
-	210	108
-	251	120
-	187	95
-	168	118
-	253	123
-	115	65
-	245	109
-	136	98
-	123	74
-	250	104
-	235	117
-	172	118
-	176	89
-	254	95
-	225	127
-	126	92
-	157	114
-	165	113
-	198	119
-	224	113
-	116	63
-	256	118
-	243	105
-	192	111
-	140	114
-	238	115
-	278	86
-	262	109
-	149	105
-	222	95
-	272	93
-	139	116
-	211	102
-	170	102
-	111	62
-	270	96
-	247	100
-	169	125
-	167	124
-	151	118
-	236	98
-	107	56
-	133	101
-	190	122
-	131	97
-	232	112
-	124	63
-	267	91
-	226	112
-	163	121
-	177	114
-	268	87
-	93	21
-	114	68
-	182	127
-	283	76
-	200	96
-	173	118
-	138	107
-	276	100
-	96	28
-	274	96
-	184	127
-	108	55
-	77	8
-	128	92
-	181	121
-	130	90
-	83	7
-	189	118
-	207	105
-	199	109
-	102	59
-	194	113
-	70	9
-	275	116
-	92	31
-	88	13
-	110	48
-	269	99
-	209	108
-	99	46
-	91	20
-	89	22
-	106	37
-	125	83
-	94	26
-	98	28
-	69	11
-	85	10
-	196	94
-	80	14
-	97	33
-	56	3
-	281	94
-	95	42
-	86	12
-	73	9
-	67	4
-	87	10
-	39	2
-	40	1
-	81	6
-	103	50
-	71	8
-	79	11
-	66	6
-	90	21
-	74	6
-	62	5
-	82	6
-	57	2
-	72	3
-	59	5
-	50	2
-	53	1
-	60	2
-	61	3
-	36	2
-	75	7
-	65	7
-	76	4
-	68	4
-	48	2
-	55	3
-	42	2
-	41	1
-	51	1
-	63	1
-	58	2
-	54	1
-	290	1
-	292	1
-	64	1
-	52	3
-	49	2
-	291	1
-	29	1
-	44	1
