# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	256	93
-	167	142
-	216	114
-	118	113
-	222	117
-	148	141
-	113	105
-	178	115
-	153	138
-	71	34
-	203	106
-	86	73
-	254	99
-	218	108
-	176	129
-	225	103
-	237	128
-	104	77
-	45	6
-	76	38
-	83	64
-	139	107
-	90	62
-	100	106
-	193	132
-	164	123
-	165	138
-	186	129
-	161	137
-	64	30
-	106	93
-	103	90
-	214	134
-	191	128
-	145	139
-	181	112
-	72	54
-	242	103
-	67	26
-	198	122
-	258	102
-	121	117
-	219	121
-	53	5
-	112	118
-	156	124
-	132	126
-	173	135
-	97	86
-	92	69
-	142	138
-	49	5
-	249	91
-	170	147
-	99	88
-	194	120
-	206	120
-	107	91
-	74	50
-	189	132
-	251	113
-	115	88
-	147	127
-	188	128
-	96	92
-	93	77
-	229	99
-	182	109
-	75	42
-	244	94
-	80	55
-	227	103
-	223	111
-	248	108
-	172	133
-	82	58
-	131	117
-	250	109
-	105	91
-	89	65
-	159	112
-	44	5
-	220	120
-	60	15
-	87	72
-	91	70
-	211	119
-	141	132
-	50	10
-	127	120
-	252	98
-	69	29
-	143	131
-	130	115
-	57	16
-	59	13
-	70	43
-	234	99
-	48	5
-	158	112
-	40	3
-	43	5
-	88	68
-	36	4
-	52	11
-	65	29
-	37	6
-	41	5
-	61	18
-	58	15
-	54	8
-	51	13
-	260	3
-	46	2
-	55	6
-	56	14
-	47	3
-	42	3
-	39	1
-	27	1
-	31	1
-	32	1
-	262	2
-	38	1
