# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	46	12
+	42	9
+	58	35
+	69	82
+	210	126
+	62	47
+	73	94
+	55	27
+	54	27
+	41	7
+	39	4
+	63	60
+	49	7
+	47	15
+	66	66
+	37	4
+	35	2
+	43	13
+	52	17
+	34	3
+	44	15
+	40	5
+	262	2
+	45	9
+	50	14
+	28	1
+	261	1
+	36	4
+	260	3
+	30	1
-	102	167
-	76	100
-	63	68
-	191	144
-	245	111
-	200	162
-	104	168
-	97	164
-	201	158
-	157	153
-	178	158
-	145	192
-	107	168
-	138	199
-	128	190
-	148	181
-	184	165
-	207	134
-	164	170
-	168	184
-	251	95
-	96	152
-	113	196
-	86	119
-	147	207
-	161	173
-	91	161
-	146	191
-	120	189
-	232	111
-	210	150
-	141	159
-	133	219
-	110	198
-	166	184
-	144	197
-	182	161
-	250	94
-	126	195
-	122	204
-	114	181
-	99	165
-	237	100
-	208	139
-	174	161
-	115	177
-	158	164
-	136	218
-	143	181
-	244	97
-	119	197
-	205	150
-	74	94
-	139	192
-	88	128
-	150	204
-	127	208
-	137	188
-	94	142
-	214	133
-	162	183
-	196	130
-	125	182
-	173	167
-	193	127
-	242	96
-	112	174
-	165	183
-	142	202
-	218	125
-	234	106
-	151	174
-	156	166
-	215	107
-	121	184
-	131	202
-	258	95
-	211	123
-	257	86
-	219	118
-	259	81
-	160	184
-	197	134
-	124	188
-	176	166
-	93	141
-	183	133
-	149	191
-	90	154
-	175	167
-	87	149
-	140	205
-	154	187
-	192	152
-	108	165
-	252	105
-	171	154
-	246	86
-	79	119
-	186	164
-	199	136
-	135	194
-	179	177
-	59	42
-	67	77
-	57	30
-	187	155
-	231	107
-	248	106
-	39	10
-	101	185
-	132	195
-	256	87
-	188	154
-	213	136
-	153	201
-	172	160
-	239	106
-	243	100
-	177	158
-	75	104
-	180	152
-	235	114
-	68	84
-	223	112
-	206	140
-	70	85
-	123	200
-	152	206
-	116	188
-	247	100
-	62	46
-	134	206
-	80	127
-	53	27
-	209	126
-	117	177
-	159	178
-	185	166
-	226	103
-	61	49
-	236	103
-	233	122
-	224	107
-	118	205
-	95	155
-	155	191
-	106	190
-	254	89
-	255	87
-	194	140
-	129	190
-	130	193
-	181	168
-	65	58
-	216	139
-	71	97
-	241	117
-	249	86
-	170	177
-	100	168
-	198	154
-	69	66
-	105	152
-	48	13
-	103	176
-	221	149
-	64	49
-	43	11
-	189	159
-	217	133
-	195	160
-	78	95
-	83	141
-	230	92
-	190	148
-	82	116
-	204	133
-	240	105
-	163	179
-	227	112
-	167	177
-	98	133
-	40	9
-	42	8
-	220	108
-	109	184
-	253	87
-	212	106
-	66	66
-	92	144
-	225	106
-	229	107
-	111	200
-	89	150
-	169	166
-	81	120
-	202	131
-	238	113
-	58	32
-	228	104
-	85	117
-	51	15
-	77	104
-	72	83
-	60	49
-	84	126
-	46	11
-	222	119
-	73	78
-	203	127
-	47	13
-	54	22
-	45	13
-	36	5
-	50	18
-	55	19
-	56	25
-	52	19
-	49	16
-	44	4
-	30	5
-	35	2
-	41	7
-	33	4
-	260	3
-	37	4
-	27	1
-	34	3
-	38	1
