# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	270	4
+	226	23
+	216	29
+	237	14
+	218	32
+	204	47
+	255	9
+	243	12
+	274	2
+	34	14
+	231	18
+	257	7
+	211	33
+	235	20
+	245	12
+	239	12
+	225	28
+	253	3
+	252	4
+	263	7
+	272	5
+	230	13
+	234	15
+	224	26
+	249	8
+	250	13
+	46	66
+	260	7
+	254	10
+	241	16
+	258	7
+	277	6
+	268	5
+	223	18
+	36	11
+	284	2
+	238	10
+	275	6
+	262	6
+	31	2
+	286	3
+	242	9
+	278	1
+	251	4
+	28	3
+	30	4
+	261	7
+	276	4
+	267	5
+	29	2
+	265	3
+	279	1
+	273	4
+	287	3
+	27	2
+	266	2
+	283	3
+	282	1
-	103	705
-	102	707
-	152	296
-	133	513
-	100	688
-	121	605
-	166	191
-	138	446
-	106	729
-	112	683
-	128	540
-	107	695
-	182	123
-	62	152
-	110	705
-	105	708
-	155	307
-	116	630
-	45	63
-	143	378
-	117	648
-	96	556
-	147	326
-	146	354
-	111	730
-	175	138
-	73	165
-	120	630
-	90	343
-	79	177
-	171	163
-	88	291
-	124	596
-	104	637
-	145	335
-	92	434
-	132	494
-	122	576
-	126	570
-	108	684
-	214	38
-	162	210
-	59	138
-	115	683
-	141	390
-	130	534
-	114	693
-	56	112
-	174	129
-	153	309
-	68	164
-	50	92
-	101	713
-	58	144
-	254	10
-	81	197
-	183	111
-	87	258
-	65	171
-	118	641
-	150	305
-	134	454
-	63	141
-	95	499
-	99	654
-	69	177
-	161	203
-	64	169
-	148	325
-	77	171
-	109	712
-	157	240
-	135	477
-	173	161
-	93	464
-	170	160
-	144	337
-	178	150
-	207	58
-	97	563
-	33	11
-	89	284
-	119	668
-	125	568
-	54	87
-	165	207
-	85	212
-	188	94
-	91	361
-	57	137
-	49	85
-	131	501
-	257	7
-	41	46
-	159	229
-	127	603
-	70	142
-	151	271
-	156	224
-	86	234
-	177	120
-	46	56
-	139	445
-	163	219
-	184	95
-	123	597
-	53	101
-	142	392
-	253	10
-	140	401
-	180	122
-	71	169
-	160	218
-	74	175
-	187	102
-	154	263
-	201	62
-	129	558
-	179	141
-	84	207
-	136	469
-	94	477
-	82	208
-	55	124
-	164	168
-	158	236
-	172	141
-	98	604
-	75	181
-	113	701
-	149	354
-	67	167
-	176	153
-	83	227
-	227	25
-	167	171
-	203	49
-	197	57
-	137	432
-	60	119
-	80	194
-	194	73
-	204	41
-	48	70
-	43	61
-	199	51
-	76	181
-	78	186
-	239	10
-	202	56
-	42	49
-	236	11
-	200	61
-	52	109
-	169	137
-	186	98
-	66	149
-	72	177
-	210	48
-	181	103
-	47	83
-	208	60
-	193	71
-	189	93
-	40	30
-	38	33
-	225	23
-	191	102
-	168	164
-	185	87
-	248	11
-	61	149
-	215	32
-	190	81
-	238	17
-	51	85
-	213	38
-	231	18
-	216	20
-	35	17
-	211	40
-	243	11
-	276	6
-	195	75
-	205	46
-	34	17
-	229	14
-	255	12
-	217	26
-	242	14
-	44	51
-	230	21
-	226	16
-	222	24
-	206	42
-	198	69
-	192	79
-	37	21
-	240	18
-	259	4
-	221	30
-	220	30
-	241	15
-	212	44
-	196	65
-	209	29
-	224	19
-	252	6
-	219	36
-	247	12
-	287	4
-	263	4
-	223	34
-	235	18
-	234	15
-	237	13
-	39	23
-	228	22
-	245	16
-	218	25
-	273	5
-	250	10
-	246	11
-	251	6
-	262	7
-	36	20
-	249	9
-	256	10
-	277	5
-	261	2
-	233	20
-	244	12
-	260	6
-	265	8
-	281	2
-	288	4
-	32	5
-	271	4
-	28	2
-	31	5
-	266	3
-	283	2
-	232	13
-	268	4
-	264	2
-	267	6
-	270	4
-	26	2
-	284	2
-	30	3
-	25	1
-	274	1
-	258	3
-	280	1
-	275	1
-	278	2
-	279	3
-	29	1
-	269	1
-	27	1
-	282	1
-	285	3
-	286	1
-	272	1
